time,ETHUSDT,BTCUSDT,SOMIUSDT,SOLUSDT,DOGEUSDT,BNBUSDT,XRPUSDT,AVNTUSDT,PUMPUSDT,SUIUSDT,AVAXUSDT,WLFIUSDT,PEPEUSDT,TSTUSDT,TRXUSDT,ENAUSDT,WLDUSDT,ZKCUSDT,ADAUSDT,LINEAUSDT,LINKUSDT,PENGUUSDT,LTCUSDT,MITOUSDT,OPENUSDT,AAVEUSDT,WIFUSDT,ARBUSDT,MUBARAKUSDT,UNIUSDT,BONKUSDT,DOTUSDT,RAREUSDT,NEARUSDT,SEIUSDT,XLMUSDT,FILUSDT,IMXUSDT,PROMUSDT,OGUSDT,PAXGUSDT,HOLOUSDT,ETHFIUSDT,HBARUSDT,HIFIUSDT,CRVUSDT,ONDOUSDT,EIGENUSDT,FORMUSDT,CAKEUSDT
2025-09-15 22:00 CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,
2025-09-15 22:05 CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005664,,,,,
2025-09-15 22:10 CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008811,,,,,
2025-09-15 22:15 CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,
2025-09-15 22:20 CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009440,,,,,
2025-09-15 22:25 CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021397,,,,,
2025-09-15 22:30 CT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008181,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-15 22:35 CT,-0.000607,-0.000046,-0.000847,0.000085,0.000485,0.001510,0.000134,-0.003564,0.002760,-0.000996,-0.000339,0.000000,0.000000,0.000000,0.000000,-0.001004,0.000667,-0.000113,0.000232,0.002431,-0.001278,-0.000946,0.000177,0.003984,-0.002441,-0.000269,-0.002260,0.000000,-0.001319,-0.000873,-0.001711,0.001204,0.001862,0.000000,-0.000634,-0.000264,-0.000832,0.003067,0.000212,-0.000142,-0.000144,0.003812,0.000000,-0.000639,0.007552,-0.001082,-0.000391,-0.001301,0.000375,0.000408
2025-09-15 22:40 CT,-0.000876,0.000355,-0.001016,-0.000722,0.001642,0.001901,-0.000402,-0.001960,0.003120,-0.000797,-0.001018,-0.001357,0.000000,-0.004729,0.000000,-0.000860,0.000667,0.004282,0.000348,-0.002431,-0.001278,-0.000580,-0.000355,0.007570,-0.003487,-0.000674,-0.002260,-0.000611,-0.001978,-0.001200,-0.000855,0.001927,0.001862,0.000383,-0.000951,-0.000793,-0.000416,0.013804,-0.000530,0.001064,-0.000014,0.002541,-0.002080,-0.001618,-0.001888,-0.002435,-0.001272,-0.001301,-0.000843,0.000817
2025-09-15 22:45 CT,-0.000870,-0.000124,-0.011178,-0.001528,-0.000075,0.001206,-0.000904,-0.019959,-0.000600,-0.002249,-0.003053,-0.005427,-0.000928,-0.002910,0.000000,-0.002438,0.000667,-0.003493,-0.000348,-0.001737,-0.002130,-0.001800,-0.000443,0.001992,-0.004300,-0.001044,-0.003390,-0.002037,-0.003297,-0.002400,-0.001283,0.001204,-0.001862,-0.000767,-0.001269,-0.001587,-0.001664,0.009202,0.001485,-0.002554,-0.000041,0.000254,-0.003467,-0.002172,-0.009440,-0.004193,-0.002544,-0.002602,-0.001265,-0.000408
2025-09-15 22:50 CT,-0.001735,-0.000663,-0.007875,-0.002674,-0.001194,0.000945,-0.002042,-0.015771,-0.003480,-0.003900,-0.004749,-0.007237,-0.003711,0.000000,0.000000,-0.006596,-0.002667,-0.009577,-0.002090,-0.007989,-0.004261,-0.004577,-0.002127,-0.000797,-0.007322,-0.002324,-0.006780,-0.004075,-0.005605,-0.004364,-0.005560,-0.000241,-0.003724,-0.002301,-0.003806,-0.003174,-0.003328,0.012270,0.005834,-0.005533,-0.000041,-0.003304,-0.009015,-0.003619,-0.016992,-0.006493,-0.004893,-0.007807,-0.002108,-0.001225
2025-09-15 22:55 CT,-0.001971,-0.000642,0.002879,-0.002080,-0.002799,0.000706,-0.002712,-0.008643,-0.000840,-0.003729,-0.004749,-0.007237,-0.003711,-0.000364,0.000579,-0.006022,-0.003333,-0.007211,-0.002090,-0.008684,-0.004687,-0.004699,-0.002393,0.003984,-0.007787,-0.002088,-0.005650,-0.004482,-0.006594,-0.005128,-0.005133,0.000482,-0.005587,-0.002684,-0.003172,-0.003438,-0.003328,0.015337,0.007213,0.001206,-0.000325,-0.006099,-0.008322,-0.003619,-0.008811,-0.006357,-0.005284,-0.011061,-0.004121,-0.001634
2025-09-15 23:00 CT,-0.002007,-0.000268,0.005758,-0.002802,-0.003620,-0.000228,-0.002611,-0.009356,-0.001920,-0.004156,-0.004749,-0.014021,-0.005566,-0.003274,0.001446,-0.009607,-0.002667,-0.013859,-0.001974,-0.004863,-0.005539,-0.008513,-0.002482,-0.003586,-0.009647,-0.002425,-0.009040,-0.005705,-0.007913,-0.005564,-0.008127,0.000482,-0.005587,-0.003067,-0.003489,-0.002909,-0.004160,0.010736,0.005622,0.012344,-0.000127,-0.008386,-0.009709,-0.004130,-0.020138,-0.009198,-0.006263,-0.010410,-0.004121,-0.002859
2025-09-15 23:05 CT,-0.003150,-0.000982,-0.003049,-0.004712,-0.006830,-0.001217,-0.004385,-0.015504,-0.003360,-0.007117,-0.006445,-0.014925,-0.007421,0.004729,-0.000289,-0.013909,-0.002667,-0.019718,-0.004528,-0.007294,-0.007669,-0.010619,-0.004432,-0.001992,-0.011390,-0.003772,-0.010169,-0.007539,-0.009891,-0.009164,-0.010693,-0.002168,-0.009311,-0.005368,-0.006026,-0.004761,-0.007072,0.010736,0.007531,0.003547,0.000135,-0.018297,-0.011789,-0.008260,0.005035,-0.012174,-0.008611,-0.014314,-0.005714,-0.004085
2025-09-15 23:10 CT,-0.004382,-0.002349,0.000677,-0.006452,-0.011719,-0.001695,-0.005524,-0.022365,-0.007920,-0.009252,-0.007123,-0.014473,-0.011132,-0.000364,-0.000579,-0.015486,-0.002667,-0.019380,-0.006385,-0.009726,-0.009800,-0.015165,-0.005407,-0.007171,-0.016388,-0.006264,-0.013559,-0.009780,-0.011540,-0.008837,-0.014115,-0.005058,-0.009311,-0.007285,-0.007612,-0.005819,-0.008319,0.010736,0.010395,0.003334,0.000371,-0.020584,-0.015257,-0.009623,-0.009440,-0.013391,-0.010569,-0.013663,-0.006369,-0.004493
2025-09-15 23:15 CT,-0.006802,-0.002745,0.004742,-0.007938,-0.015974,-0.002249,-0.006227,-0.011762,-0.007200,-0.008683,-0.006106,-0.012664,-0.011132,0.004001,-0.000289,-0.011758,-0.000667,-0.025239,-0.006037,-0.013199,-0.008948,-0.014067,-0.004786,-0.004781,-0.015807,-0.010508,-0.013559,-0.011206,-0.012859,-0.008837,-0.012404,-0.004817,-0.009311,-0.007669,-0.009515,-0.005290,-0.008319,0.009202,0.016971,0.004469,0.000138,-0.029733,-0.014563,-0.010006,0.008181,-0.012850,-0.009590,-0.012362,-0.003325,-0.004085
2025-09-15 23:20 CT,-0.003881,-0.000961,0.005420,-0.005221,-0.012391,0.000967,-0.003883,-0.000267,-0.000960,-0.004669,-0.004071,-0.001809,-0.004638,0.007275,0.000289,0.000000,0.006667,-0.022310,-0.002554,-0.011115,-0.005113,-0.009886,0.000089,-0.000797,-0.015574,-0.007477,-0.007910,-0.006112,-0.007254,-0.005237,-0.008554,-0.001445,-0.005587,-0.003834,-0.004757,-0.001851,-0.004160,0.023006,0.022168,0.002554,0.000417,-0.016518,-0.006241,-0.005833,0.012587,-0.007845,-0.005480,-0.007157,-0.001733,-0.000817
2025-09-15 23:25 CT,-0.003459,-0.000618,0.003641,-0.004797,-0.013660,0.002075,-0.003482,-0.005346,-0.006960,-0.003957,0.000678,-0.004523,-0.005566,0.004729,0.000868,-0.001004,0.007333,-0.014197,-0.003599,-0.016325,-0.004261,-0.009612,0.001950,-0.001594,-0.014296,-0.007679,-0.007910,-0.006724,-0.007254,-0.005782,-0.009837,-0.002168,-0.001862,-0.003451,-0.002537,-0.001851,-0.003744,0.026074,0.019516,0.004682,0.000160,-0.019060,-0.005548,-0.006046,0.027061,-0.006222,-0.004697,-0.006506,-0.000656,0.000408
2025-09-15 23:30 CT,-0.003484,-0.000861,0.002117,-0.006070,-0.016534,0.001727,-0.004519,-0.005613,-0.012360,-0.005523,0.000339,-0.001357,-0.008349,0.006184,0.000868,-0.003872,0.004667,-0.018930,-0.005921,-0.012157,-0.005965,-0.011626,0.001330,0.013147,-0.013133,-0.010137,-0.010169,-0.008354,-0.009232,-0.006982,-0.009837,-0.003372,-0.001862,-0.003451,-0.003172,-0.003703,-0.004992,0.015337,0.019835,0.002767,0.000030,-0.023888,-0.010402,-0.007622,0.017621,-0.008522,-0.006850,-0.009759,0.000281,-0.000817
2025-09-15 23:35 CT,-0.003773,-0.000815,-0.000169,-0.007429,-0.017541,0.000836,-0.005959,-0.009178,-0.009360,-0.006406,-0.002035,0.000905,-0.008349,0.003638,-0.000289,-0.001147,0.002000,-0.016113,-0.006965,-0.013894,-0.006817,-0.012602,0.000443,0.021514,-0.015807,-0.011653,-0.010169,-0.009372,-0.010221,-0.009492,-0.011121,-0.005058,-0.003724,-0.004985,-0.004123,-0.005819,-0.006656,0.007669,0.022592,-0.002980,-0.000415,-0.024396,-0.010402,-0.008941,0.006923,-0.010145,-0.007633,-0.009759,0.006931,-0.002451
2025-09-15 23:40 CT,-0.003424,-0.000127,-0.009400,-0.007047,-0.014929,0.002488,-0.005222,-0.014880,-0.015001,-0.006491,-0.002714,0.004975,-0.008349,-0.005093,-0.000289,-0.002868,0.000667,-0.013296,-0.005921,-0.015630,-0.006817,-0.012480,0.001595,0.015936,-0.018247,-0.010979,-0.009040,-0.008354,-0.008902,-0.008619,-0.010693,-0.003613,-0.003724,-0.003451,-0.003172,-0.004496,-0.005824,0.003067,0.022062,-0.004824,-0.000171,-0.021093,-0.010402,-0.008047,0.022026,-0.009333,-0.006752,-0.009109,0.003887,-0.000817
2025-09-15 23:45 CT,-0.003221,0.000403,-0.000254,-0.007174,-0.013548,0.003770,-0.004954,-0.010514,-0.012961,-0.004413,-0.003053,0.003618,-0.008349,-0.001091,0.000000,-0.002007,0.002667,-0.013746,-0.005224,-0.013894,-0.007243,-0.011748,0.001241,0.016335,-0.013947,-0.010339,-0.009040,-0.008150,-0.007583,-0.008292,-0.014542,-0.003372,-0.001862,-0.002684,-0.002537,-0.004761,-0.006240,0.009202,0.023759,-0.001064,-0.000154,-0.021347,-0.009015,-0.007707,-0.003147,-0.008657,-0.005089,-0.007807,0.004215,0.000408
2025-09-15 23:50 CT,-0.002969,0.000596,0.006012,-0.005901,-0.010935,0.003150,-0.003180,-0.007128,-0.006720,-0.003957,-0.003731,0.006332,-0.006494,-0.002546,0.000289,-0.002007,0.002000,-0.013634,-0.003715,-0.011115,-0.005539,-0.010405,0.001773,0.017928,-0.009530,-0.009733,-0.009040,-0.007131,-0.005275,-0.008510,-0.013259,-0.000963,-0.003724,-0.001150,-0.002220,-0.003438,-0.004992,0.010736,0.021850,0.000497,0.000298,-0.017281,-0.009015,-0.006302,0.023285,-0.008116,-0.003229,-0.007157,0.003981,0.001225
2025-09-15 23:55 CT,-0.002380,0.001055,0.006266,-0.004585,-0.010077,0.003704,-0.002009,-0.005792,-0.005520,-0.003359,-0.002035,0.005880,-0.005566,-0.001091,0.001736,0.000860,0.001333,-0.012845,-0.002438,-0.007642,-0.005113,-0.009673,0.002659,0.023506,-0.004417,-0.007914,-0.005650,-0.004890,-0.003297,-0.006982,-0.010693,-0.000241,-0.001862,0.000000,-0.001269,-0.001322,-0.002912,0.015337,0.023865,0.003831,0.000268,-0.013469,-0.004854,-0.005365,0.029578,-0.006493,-0.001468,-0.005205,0.005667,0.002042
2025-09-16 00:00 CT,-0.002336,0.001545,0.016513,-0.000594,-0.008584,0.003954,-0.000469,-0.007039,-0.002400,-0.001680,-0.001357,0.007237,-0.002783,0.002183,0.002025,0.004302,0.003333,-0.012507,-0.001509,-0.003126,-0.003835,-0.008147,0.003723,0.033466,0.003719,-0.008217,-0.003390,-0.003667,-0.001649,-0.005564,-0.009837,0.001686,0.000000,0.001534,-0.000317,0.000793,-0.002496,0.016871,0.032244,0.009577,0.000146,-0.013977,-0.005548,-0.003960,0.040277,-0.005681,0.000000,-0.003904,0.008945,0.003268
2025-09-16 00:05 CT,-0.000932,0.003196,0.011093,0.000552,-0.004367,0.003846,0.000402,0.013009,0.000480,-0.001025,0.002714,0.011759,-0.000928,-0.000364,0.002603,0.008603,0.006000,-0.012282,-0.000464,-0.001389,-0.001704,-0.005737,0.007002,0.038247,0.011623,-0.007274,-0.001130,-0.001222,0.000989,-0.003382,-0.007271,0.005058,0.001862,0.003834,0.000951,0.002909,0.000000,0.024540,0.029593,0.012841,0.000385,-0.011436,-0.000693,-0.001831,0.058527,-0.002570,0.002740,0.001301,0.010022,0.003676
2025-09-16 00:10 CT,-0.000289,0.003858,0.008892,-0.000127,-0.004031,0.004454,0.000971,0.002584,0.002760,-0.001423,0.001696,0.012212,-0.000928,0.001455,0.002893,0.008603,0.004667,-0.020958,-0.000348,0.001042,-0.000852,-0.005645,0.006293,0.038645,0.009995,-0.007948,0.000000,-0.001630,0.001319,-0.003273,-0.006416,0.005058,0.003724,0.004601,0.002537,0.002909,-0.000416,0.024540,0.034472,0.020360,0.000488,-0.008132,0.000000,-0.001064,0.060415,-0.001353,0.002544,0.004554,0.009273,0.003676
2025-09-16 00:15 CT,-0.001850,0.002469,0.004657,-0.002462,-0.006867,0.004976,0.000234,0.008732,-0.001320,-0.003274,0.000678,0.009046,-0.003711,-0.002183,0.001446,0.004015,0.000000,-0.018704,-0.001741,-0.007989,-0.003409,-0.008910,0.005495,0.039044,0.004417,-0.010508,-0.005650,-0.004075,-0.001978,-0.005128,-0.011976,0.003613,0.001862,0.002684,0.000317,0.001058,-0.002496,0.021472,0.034048,0.022560,0.000076,-0.014485,-0.005548,-0.004088,0.050975,-0.005816,0.001174,-0.006506,0.005011,0.002451
